상호명,도로명,위도,경도
투썸플레이스경북성주점,경상북도 성주군 성주읍 성주로,35.9180128585291,128.290605345676
투썸플레이스경주,경상북도 경주시 동대로,35.8559035933222,129.203591692508
투썸플레이스영주가흥점,경상북도 영주시 대학로262번길,36.818605424923,128.605882369633
투썸플레이스구미G7,경상북도 구미시 야은로,36.1386363811451,128.315195110449
투썸플레이스상도,경상북도 포항시 남구 상도남로34번길,36.0080299058325,129.345085305984
투썸플레이스안동옥동점,경상북도 안동시 옥서로,36.5585918928593,128.698129906834
투썸플레이스구미안가고택,경상북도 구미시 공원로,36.1049558802843,128.328288544687
케이엠파크투썸플레이스경북영주점,경상북도 영주시 대학로,36.8104600932435,128.623066645121
투썸플레이스영주풍기소백로점,경상북도 영주시 풍기읍 소백로,36.8659387515931,128.535697905578
투썸플레이스진량농협하나로마트,경상북도 경산시 진량읍 공단11로,35.8777114513074,128.839343221528
투썸플레이스장성,경상북도 포항시 북구 침촌지구로,36.085909788135,129.379586850179
투썸플레이스문경모전,경상북도 문경시 당교3길,36.5856642536086,128.190220827743
투썸플레이스장유율하원메이저,경상남도 김해시 율하임수길,35.1678416932982,128.830952819794
투썸플레이스천주산점,경상남도 창원시 의창구 천주로121번길,35.2711587782524,128.61384846877
투썸플레이스장유코아점,경상남도 김해시 장유로,35.2041386859194,128.80872078063
투썸플레이스양산통도사점,경상남도 양산시 하북면 통도사로,35.4931523232063,129.085223408881
투썸플레이스거제아주점,경상남도 거제시 아주1로2길,34.8672976212849,128.685994531673
투썸플레이스진주세란,경상남도 진주시 진주대로829번길,35.1745323215993,128.092580561091
투썸플레이스창원천주산점,경상남도 창원시 의창구 천주로121번길,35.2711587782524,128.61384846877
투썸플레이스,경상남도 밀양시 남천강변로,35.4913397242735,128.751334888079
투썸플레이스진해여좌점,경상남도 창원시 진해구 충장로,35.1523430243053,128.668315230013
투썸플레이스,경상남도 창원시 마산합포구 현동로,35.1520690461755,128.552730182267
투썸플레이스창원대산점,경상남도 창원시 의창구 대산면 진산대로355번길,35.3326307970371,128.708504203322
투썸플레이스경남함안점,경상남도 함안군 가야읍 가야로,35.2782592598229,128.409946393033
투썸플레이스창원사림현대점,경상남도 창원시 의창구 용동로,35.2366888313151,128.697066668708
투썸플레이스거제,경상남도 거제시 상동5길,34.8672474213542,128.635506781866
투썸플레이스창원경상대,경상남도 창원시 성산구 삼정자로,35.1981353245831,128.706411946418
투썸코인동전노래연습장,경상남도 함안군 가야읍 가야6길,35.276976719876,128.405345096576
투썸플레이스장유,경상남도 김해시 율하카페길,35.1759368331792,128.806882437757
투썸플레이스,경상남도 사천시 사천읍 진삼로,35.0844554253658,128.085997402318
투썸플레이스수월점,경상남도 거제시 수양로,34.8916458975381,128.638035906922
투썸플레이스,경상남도 통영시 중앙로,34.8587060171472,128.428359962618
투썸플레이스경남거창점,경상남도 거창군 거창읍 거열로4길,35.6902874414445,127.906633575338
투썸플레이스김해,경상남도 김해시 삼계중앙로,35.260853690498,128.869981291292
투썸플레이스마산저도점,경상남도 창원시 마산합포구 구산면 큰개길,35.0661948840592,128.561283725003
투썸플레이스김해,경상남도 김해시 인제로,35.2457473003382,128.904277831414
투썸플레이스경남,경상남도 합천군 합천읍 충효로,35.561735646737,128.159972404547
투썸플레이스김해,경상남도 김해시 진영읍 장등로,35.3125271714969,128.733116170853
투썸플레이스,경상남도 창원시 성산구 마디미로44번길,35.2210710385007,128.682180644201
투썸플레이스창원아티움시티점,경상남도 창원시 의창구 창원대로397번길,35.235984157697,128.641940199333
투썸플레이스거제디,경상남도 거제시 장평로,34.8910632214228,128.616434570126
투썸플레이스양산,경상남도 양산시 물금읍 야리로,35.3112349951939,129.007802659819
투썸플레이스바람의언덕점,경상남도 거제시 남부면 도장포1길,34.7423426188921,128.663500370817
투썸플레이스양산,경상남도 양산시 양산역3길,35.3361226396314,129.028054448699
투썸플레이스마산행복농원점,경상남도 창원시 마산합포구 가포로,35.1455113177762,128.584391552462
