상호명,도로명,위도,경도
할리스커피,충청남도 천안시 서북구 미라13길,36.8051640262756,127.130388914593
할리스커피동천안우체국점,충청남도 천안시 동남구 청수5로,36.7840611203808,127.15574579394
할리스커피당진,충청남도 당진시 북문로2길,36.9001340226829,126.630022725576
성원랜드피아할리스커피충남도청점,충청남도 홍성군 홍북읍 청사로174번길,36.6604235742042,126.680924713512
할리스커피신부점,충청남도 천안시 동남구 만남로,36.8185434226536,127.15498612683
할리스천안아산역사점,충청남도 아산시 배방읍 희망로,36.7945179948909,127.104446294872
할리스토리,충청남도 공주시 반포면 금벽로,36.4010750973614,127.231312652829
할리스커피,충청남도 천안시 서북구 두정로,36.8331943970798,127.143378856372
할리스커피세종,세종특별자치시 세종특별자치시 시청대로,36.481304830402,127.289902766683
할리스커피세종,세종특별자치시 세종특별자치시 소담로,36.4837034061764,127.306989576353
할리스세종,세종특별자치시 세종특별자치시 절재로,36.5083011018403,127.262450125535
할리스커피세종어반아트리움점,세종특별자치시 세종특별자치시 나성로,36.4878705036173,127.261003203295
할리스세종가람DT점,세종특별자치시 세종특별자치시 금송로,36.4647038773361,127.244341799727
할리스김포,경기도 김포시 김포한강11로255번길,37.6547349476769,126.67698548932
할리스커피,경기도 안성시 원곡면 경부고속도로,37.0767666379531,127.13249284838
할리스고양,경기도 고양시 덕양구 삼송로,37.652953629163,126.899111526232
할리스커피부천송내,경기도 부천시 송내대로73번길,37.4902153612342,126.752895999913
할리스커피하남,경기도 하남시 미사강변동로,37.562670001468,127.192212802669
할리스안성팜랜드점,경기도 안성시 공도읍 대신두길,36.9920820908577,127.19441139261
할리스,경기도 부천시 양지로,37.4677893904801,126.824159077577
할리스커피김포,경기도 김포시 김포대로,37.6196877648407,126.719631330676
할리스커피파주,경기도 파주시 경의로,37.7104070427358,126.759807539474
할리스커피김포농협,경기도 김포시 홍도평로,37.6315628215278,126.712981303064
할리스커피평택지산점,경기도 평택시 지산로,37.0788309154852,127.055890201139
할리스,경기도 안산시 상록구 중보로,37.3064882172884,126.850431957797
할리스커피인계써드아이점,경기도 수원시 팔달구 인계로,37.2670302093414,127.031763074669
할리스커피양주삼숭DI점,경기도 양주시 부흥로,37.8098403097602,127.102284927768
할리스안산,경기도 안산시 단원구 선부광장1로,37.3365877334758,126.810713462215
할리스커피,경기도 시흥시 수도권제1순환고속도로,37.3838031688366,126.855451905115
할리스월곶점,경기도 시흥시 월곶중앙로,37.388762685335,126.738046302838
할리스광아이디씨점,경기도 광명시 일직로,37.4227590999038,126.886933626357
할리스커피화성조암점,경기도 화성시 우정읍 쌍봉로,37.0870517054188,126.815231195977
할리스커피안산,경기도 안산시 단원구 중앙대로,37.3170955951917,126.837702361526
할리스화성융건릉점,경기도 화성시 효행로,37.2075111429487,126.988418617543
할리스커피하남,경기도 하남시 덕풍북로,37.5465112095672,127.198407701851
할리스커피,경기도 고양시 덕양구 화신로272번길,37.6338327671611,126.83154022696
할리스남양주,경기도 남양주시 진접읍 해밀예당1로,37.7096184383133,127.185233190891
할리스커피,경기도 이천시 어재연로,37.2797547902415,127.445161415394
할리스커피,경기도 평택시 서재로,37.0096345901205,127.098917443272
할리스커피스틸랜드점,경기도 시흥시 오이도로,37.345126168519,126.700720667736
